Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
17/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.22,9.5,6.75,7.7,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
18/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.21,10.15,9.35,8.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
19/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.2,11.35,9.45,9.6,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
20/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.15,-305.19,11.4,8.75,9.45,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
21/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.22,10.4,7.95,8.7,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
22/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.19,7.45,8.55,7.55,-0.34071488,-2.66192768,-5.676778876,-19.06691519
23/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.14,-305.13,-0.7,0.4,-0.65,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
24/03/2020,0.2,0.0,0.0,0.0,0.0,-38.71,-52.14,-305.1,-1.2,-2.05,-1.1,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
25/03/2020,0.0,0.0,0.0,0.0,0.0,-38.7,-52.13,-305.13,-0.9,0.75,-1.1,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
26/03/2020,0.0,10.0,8.0,0.0,0.0,-38.7,-52.13,-305.15,0.4,1.85,0.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
27/03/2020,26.6,1.4,4.4,14.0,1.2,-38.69,-52.13,-305.07,4.25,5.65,3.95,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
28/03/2020,0.0,0.0,0.0,0.4,3.0,-38.69,-52.12,-304.99,7.9,7.65,7.25,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
29/03/2020,0.0,0.0,0.0,0.2,0.2,-38.69,-52.12,-304.95,8.85,7.8,7.45,-0.34071488,-2.66192768,-5.676778876,-19.06691519
30/03/2020,0.4,0.0,6.4,0.0,0.0,-38.68,-52.12,-304.93,8.9,7.1,7.3,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
31/03/2020,3.0,15.4,9.6,16.2,2.6,-38.68,-52.11,-304.88,1.55,2.75,1.15,-0.35864724200000003,-2.8020291360000003,-5.975556712,-20.07043704
01/04/2020,2.2,2.2,1.4,2.0,0.0,-38.67,-52.11,-304.84,0.95,0.5,1.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
02/04/2020,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.83,3.75,2.6,2.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
03/04/2020,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.8,6.05,5.35,5.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
04/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.11,-304.73,8.45,8.25,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
05/04/2020,0.2,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.67,9.05,8.5,9.1,-0.354635,-2.775836667,-5.858713576,-19.90339722
06/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.61,11.45,10.65,9.95,-0.3733,-2.921933333,-6.167066922,-20.95094444
07/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.57,11.75,10.35,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
08/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.56,11.8,9.95,10.2,-0.3733,-2.921933333,-6.167066922,-20.95094444
09/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.56,11.15,9.35,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
10/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.53,13.5,11.4,11.65,-0.3733,-2.921933333,-6.167066922,-20.95094444
11/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.09,-304.51,14.65,13.75,12.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
12/04/2020,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.5,15.35,12.9,13.15,-0.354635,-2.775836667,-5.858713576,-19.90339722
13/04/2020,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.51,12.8,9.65,11.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
14/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.53,9.2,11.05,9.7,-0.3733,-2.921933333,-6.167066922,-20.95094444
15/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.44,7.15,8.15,7.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
16/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,10.85,8.6,9.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
17/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,12.3,9.45,11.1,-0.3733,-2.921933333,-6.167066922,-20.95094444
18/04/2020,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.38,12.9,11.8,12.25,-0.3733,-2.921933333,-6.167066922,-20.95094444
19/04/2020,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.39,14.45,12.75,13.35,-0.354635,-2.775836667,-5.858713576,-19.90339722
20/04/2020,10.8,11.8,15.8,12.6,6.4,-38.61,-52.06,-304.41,11.25,11.7,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
21/04/2020,9.8,19.8,9.6,21.0,13.0,-38.6,-52.06,-304.4,8.0,9.5,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
22/04/2020,0.8,2.8,0.2,3.2,2.0,-38.6,-52.06,-304.33,7.2,8.3,7.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
23/04/2020,10.8,19.8,9.6,22.2,9.4,-38.6,-52.05,-304.27,10.55,9.8,9.6,-0.3733,-2.921933333,-6.167066922,-20.95094444
24/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,11.9,9.65,10.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
25/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,13.2,10.2,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
26/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.24,11.8,9.45,10.05,-0.354635,-2.775836667,-5.858713576,-19.90339722
27/04/2020,0.0,0.0,0.0,0.0,0.0,-38.58,-52.04,-304.19,12.2,9.95,11.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
28/04/2020,9.0,4.0,6.4,3.2,2.6,-38.58,-52.04,-304.18,10.0,9.9,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
29/04/2020,15.8,41.9,17.0,46.2,21.2,-38.57,-52.04,-304.17,12.5,11.95,11.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
30/04/2020,0.0,0.0,0.0,0.0,0.0,-38.57,-52.03,-304.13,11.35,11.15,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
01/05/2020,0.0,0.6,0.4,0.6,0.0,-38.56,-52.03,-304.12,12.9,12.2,11.7,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
02/05/2020,0.0,1.4,0.0,2.2,0.0,-38.56,-52.03,-304.11,15.0,14.25,15.15,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
03/05/2020,0.0,0.0,0.0,0.0,0.0,-38.56,-52.03,-304.07,14.3,12.85,13.6,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
04/05/2020,0.0,0.0,0.0,0.0,0.2,-38.55,-52.02,-304.0,13.9,12.3,12.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
05/05/2020,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.99,15.35,12.0,13.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
06/05/2020,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.99,14.1,13.7,13.8,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
07/05/2020,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.93,12.6,12.95,12.4,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
08/05/2020,0.0,0.0,0.0,0.0,0.0,-38.54,-52.02,-303.9,15.45,13.25,13.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
09/05/2020,0.0,0.0,0.0,0.0,0.0,-38.54,-52.01,-303.91,15.5,11.8,13.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
10/05/2020,0.0,0.0,0.0,0.0,0.0,-38.54,-52.01,-303.94,15.55,14.6,14.65,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
11/05/2020,0.6,1.0,0.8,1.2,1.0,-38.53,-52.01,-303.96,13.9,13.1,13.05,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
12/05/2020,0.0,3.3,0.8,3.6,0.8,-38.53,-52.0,-303.9,15.15,14.2,14.2,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
13/05/2020,0.0,0.0,0.0,0.0,0.0,-38.52,-52.0,-303.88,16.0,15.35,14.5,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
14/05/2020,0.0,0.0,0.0,0.0,0.0,-38.52,-52.0,-303.89,17.95,17.35,17.3,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
15/05/2020,0.0,0.2,0.4,0.8,0.2,-38.52,-52.0,-303.83,13.9,12.15,12.5,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
16/05/2020,0.0,0.0,0.0,0.4,0.0,-38.51,-51.99,-303.78,14.4,14.0,12.45,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
17/05/2020,0.4,1.8,1.6,2.2,2.0,-38.51,-51.99,-303.77,20.1,16.9,18.05,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
18/05/2020,0.0,0.0,0.0,0.0,0.0,-38.51,-51.99,-303.75,16.15,15.6,15.15,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
19/05/2020,15.0,3.6,13.6,3.8,2.2,-38.5,-51.98,-303.77,16.4,15.05,15.2,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
20/05/2020,1.8,7.2,4.6,7.0,4.0,-38.5,-51.98,-303.77,11.7,12.6,11.95,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
21/05/2020,2.6,1.2,1.4,1.0,1.8,-38.5,-51.98,-303.71,14.6,14.65,14.65,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
22/05/2020,0.0,0.0,0.0,0.0,0.0,-38.5,-51.98,-303.63,16.8,15.2,15.7,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
23/05/2020,0.0,0.0,0.0,0.0,0.0,-38.5,-51.98,-303.6,18.75,16.75,17.6,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
24/05/2020,0.0,0.0,0.0,0.0,0.0,-38.49,-51.98,-303.61,16.75,16.65,16.75,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
25/05/2020,0.8,0.0,1.2,0.0,0.0,-38.49,-51.98,-303.6,15.8,13.9,15.25,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
26/05/2020,0.0,0.0,0.0,0.0,0.0,-38.49,-51.97,-303.59,13.85,14.0,14.35,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
27/05/2020,0.0,0.0,0.0,0.0,0.0,-38.49,-51.97,-303.57,12.35,11.85,12.6,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
28/05/2020,0.0,0.0,0.0,0.0,0.0,-38.48,-51.97,-303.58,13.95,12.35,13.3,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
29/05/2020,1.0,1.0,0.6,1.0,0.8,-38.47,-51.96,-303.61,10.05,10.4,9.95,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
30/05/2020,1.6,6.4,1.0,7.4,1.0,-38.47,-51.96,-303.63,11.05,11.15,11.35,-0.342085672,-2.8469098230000003,-5.865718846,-20.4532043
31/05/2020,0.0,0.4,0.0,0.6,0.0,-38.47,-51.96,-303.61,13.05,11.4,12.0,-0.324981389,-2.704564332,-5.572432902999999,-19.43054409
01/06/2020,0.0,0.0,0.0,0.0,0.0,-38.46,-51.95,-303.58,13.9,13.55,13.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
02/06/2020,0.0,0.0,0.0,0.0,0.0,-38.46,-51.95,-303.58,15.95,14.1,14.4,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
03/06/2020,0.0,0.0,0.0,0.0,0.0,-38.45,-51.95,-303.59,15.85,14.05,14.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
04/06/2020,16.6,0.6,10.4,3.0,2.8,-38.44,-51.94,-303.62,15.05,14.85,14.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
05/06/2020,47.6,39.7,53.8,41.4,22.6,-38.43,-51.93,-303.63,14.55,14.9,14.3,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
06/06/2020,0.0,2.0,0.0,7.8,0.2,-38.43,-51.93,-303.55,17.1,15.55,15.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
07/06/2020,0.0,0.0,0.2,0.2,0.0,-38.43,-51.93,-303.52,16.0,13.75,14.0,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
08/06/2020,17.4,68.4,46.4,61.6,20.2,-38.42,-51.92,-303.51,14.9,14.2,14.6,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
09/06/2020,18.6,25.3,8.4,17.4,9.2,-38.41,-51.92,-303.48,13.65,12.4,13.35,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
10/06/2020,31.2,19.7,9.4,25.0,6.2,-38.4,-51.91,-303.47,12.35,11.85,11.25,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
11/06/2020,9.6,15.6,18.8,13.4,6.2,-38.4,-51.91,-303.45,12.65,11.85,12.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
12/06/2020,1.2,0.4,0.6,0.4,1.8,-38.4,-51.91,-303.41,14.3,12.95,13.6,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
13/06/2020,0.0,0.0,0.0,0.0,0.0,-38.4,-51.91,-303.39,17.85,16.1,16.35,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
14/06/2020,0.2,4.4,2.0,4.2,2.2,-38.39,-51.91,-303.39,15.3,13.85,14.55,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
15/06/2020,0.0,0.0,0.0,0.0,0.0,-38.39,-51.91,-303.37,16.75,16.05,15.85,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
16/06/2020,0.0,0.0,0.0,0.2,0.0,-38.39,-51.91,-303.36,17.45,16.8,15.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
17/06/2020,15.0,7.3,28.8,18.0,3.2,-38.39,-51.9,-303.35,16.1,15.1,15.1,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
25/06/2020,0.0,0.0,0.0,0.0,0.0,-38.38,-51.9,-303.27,21.45,18.2,19.8,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
26/06/2020,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,20.7,18.3,19.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
27/06/2020,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,20.5,17.95,18.85,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
28/06/2020,0.0,0.0,0.0,0.0,0.0,-38.38,-51.89,-303.27,22.1,19.9,20.45,-0.34194483299999995,-2.7789907410000003,-5.468779832999999,-20.29091278
29/06/2020,0.0,0.0,0.0,0.0,0.0,-38.37,-51.89,-303.28,22.45,20.15,20.2,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
30/06/2020,0.0,0.0,0.0,0.0,0.0,-38.37,-51.89,-303.27,22.0,20.35,21.1,-0.359941929,-2.9252534110000004,-5.756610351,-21.35885556
