Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
18/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.83,-5.66,-2.13,-6.57,-4.09,21.05,18.7,22.15,22.4,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.21,-1.08
19/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.82,-5.67,-2.11,-6.59,-4.1,19.0,14.6,19.15,20.8,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.21,-1.07
20/05/2015,4.4,0.0,6.6,0.0,0.4,0.0,2.4,0.0,5.6,23.8,-11.84,-5.68,-2.11,-6.54,-4.11,15.4,10.65,15.5,16.7,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.23,-1.07
21/05/2015,2.6,8.6,0.0,4.2,4.0,7.6,1.2,0.8,3.6,4.4,-11.86,-5.69,-2.07,-6.51,-4.11,15.45,10.65,15.4,16.4,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.22,-1.07
22/05/2015,1.2,2.6,8.0,2.0,3.8,2.6,3.4,24.6,3.0,2.4,-11.86,-5.71,-2.02,-6.5,-4.12,13.2,8.1,13.6,14.5,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.24,-1.07
23/05/2015,0.2,2.0,10.8,5.4,0.0,1.0,0.2,21.4,4.6,0.6,-11.84,-5.69,-2.05,-6.52,-4.13,14.2,9.05,14.2,14.8,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.25,-1.06
24/05/2015,7.2,3.2,0.2,0.2,2.4,2.8,3.2,6.6,0.0,6.8,-11.85,-5.67,-2.05,-6.59,-4.13,16.7,10.75,15.95,16.9,-9146.1744,-16699.9968,-11383.2648,-4999.604839,-4512.040322999999,0.23,-1.07
25/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-11.84,-5.68,-2.08,-6.61,-4.14,16.3,13.1,16.85,17.3,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.23,-1.08
26/05/2015,4.8,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8,0.0,-11.83,-5.71,-2.13,-6.63,-4.14,16.75,12.45,16.9,17.7,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.24,-1.07
27/05/2015,0.2,2.0,0.6,3.0,1.4,4.0,2.4,20.0,1.0,1.0,-11.86,-5.72,-2.12,-6.67,-4.15,16.35,13.75,17.55,18.05,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.22,-1.08
28/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-11.89,-5.72,-2.09,-6.73,-4.14,17.0,13.25,17.3,17.9,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.22,-1.08
29/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.87,-5.74,-2.18,-6.79,-4.16,17.2,14.55,17.1,18.05,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.21,-1.08
30/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.88,-5.74,-2.24,-6.85,-4.17,17.3,13.8,17.9,19.05,-9627.552,-17578.944,-11982.383999999998,-5262.741935,-4749.516129,0.2,-1.08
31/05/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.89,-5.74,-2.23,-6.89,-4.18,19.35,15.4,19.35,20.25,-9146.1744,-16699.9968,-11383.2648,-4999.604839,-4512.040322999999,0.19,-1.08
01/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9,-5.74,-2.19,-6.85,-4.18,19.4,17.25,20.0,20.35,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.18,-1.09
02/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92,-5.75,-2.26,-6.88,-4.19,19.55,17.1,19.7,20.75,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.08
03/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92,-5.76,-2.26,-6.92,-4.19,21.05,18.2,20.85,21.85,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.08
04/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92,-5.79,-2.41,-6.97,-4.2,23.7,23.1,23.5,24.6,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.19,-1.08
05/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.91,-5.81,-2.42,-7.05,-4.2,24.85,24.2,26.8,26.6,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.09
06/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92,-5.83,-2.49,-7.19,-4.21,26.0,23.55,26.6,26.55,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.1
07/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92,-5.82,-2.53,-7.31,-4.22,25.0,23.2,26.2,26.75,-9682.9776,-16951.1616,-12340.728000000001,-5715.516667,-5026.26,0.16,-1.1
08/06/2015,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-11.91,-5.83,-2.48,-7.33,-4.22,25.1,20.05,25.05,26.3,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.09
09/06/2015,0.4,0.8,0.2,1.2,1.0,4.6,0.2,0.0,0.0,24.2,-11.92,-5.84,-2.4,-7.34,-4.2,23.05,18.95,23.45,24.15,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.18,-1.07
10/06/2015,16.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,-11.94,-5.85,-2.37,-7.33,-4.21,23.85,19.85,23.95,24.8,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.08
11/06/2015,1.6,0.0,0.0,0.0,28.0,0.0,0.4,8.0,0.0,0.0,-11.95,-5.85,-2.42,-7.38,-4.23,23.55,20.8,24.15,24.85,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.09
12/06/2015,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-11.95,-5.87,-2.44,-7.49,-4.24,22.75,18.0,23.0,23.55,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.08
13/06/2015,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,-11.94,-5.86,-2.48,-7.49,-4.23,24.4,19.6,24.2,25.9,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.09
14/06/2015,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,-11.93,-5.87,-2.52,-7.51,-4.24,20.55,16.8,21.3,21.65,-9682.9776,-16951.1616,-12340.728000000001,-5715.516667,-5026.26,0.18,-1.08
15/06/2015,13.0,3.6,3.2,9.2,15.2,27.0,7.4,1.8,3.2,15.0,-11.96,-5.86,-2.29,-7.35,-4.22,21.25,14.95,21.15,22.1,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.21,-1.04
16/06/2015,0.4,0.2,0.4,3.4,25.8,8.0,2.4,0.0,0.0,1.4,-11.96,-5.85,-2.25,-7.28,-4.24,20.35,15.35,20.75,21.25,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.07
17/06/2015,0.4,0.2,0.0,0.2,1.0,0.0,1.2,8.0,2.6,0.2,-11.96,-5.89,-2.27,-7.21,-4.27,21.05,15.7,21.25,21.9,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.08
18/06/2015,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.8,0.0,0.0,-11.96,-5.92,-2.33,-7.18,-4.28,20.8,15.9,20.3,21.7,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.08
19/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-11.94,-5.89,-2.41,-7.22,-4.3,21.95,17.25,21.9,23.55,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.18,-1.08
20/06/2015,0.0,0.0,2.6,0.0,0.2,0.0,0.0,7.2,3.4,0.0,-11.96,-5.88,-2.42,-7.23,-4.31,21.3,16.85,21.25,22.0,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-1.08
21/06/2015,0.0,3.2,0.0,0.0,0.2,5.6,0.0,0.0,0.0,0.0,-11.99,-5.87,-2.39,-7.26,-4.32,20.35,15.85,20.75,21.4,-9682.9776,-16951.1616,-12340.728000000001,-5715.516667,-5026.26,0.17,-1.09
22/06/2015,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,-11.99,-5.87,-2.4,-7.23,-4.33,21.1,17.55,21.0,22.0,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.09
23/06/2015,0.0,0.4,0.0,0.0,1.6,0.8,0.2,2.0,0.8,0.8,-11.95,-5.87,-2.44,-7.26,-4.34,24.0,17.25,23.2,23.95,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.08
24/06/2015,34.2,3.4,2.4,0.4,3.8,12.8,23.4,11.2,11.0,9.2,-12.02,-5.86,-2.4,-7.34,-4.34,20.0,15.75,20.45,21.45,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.18,-1.08
25/06/2015,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.05,-5.86,-2.43,-7.34,-4.35,20.6,17.2,21.85,21.5,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.1
26/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.04,-5.87,-2.47,-7.37,-4.36,22.4,18.5,22.95,23.3,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.15,-1.1
27/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.04,-5.9,-2.52,-7.49,-4.36,22.15,18.85,22.4,23.1,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.16,-1.09
28/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,-12.04,-5.89,-2.58,-7.47,-4.37,24.15,21.1,24.75,24.85,-9682.9776,-16951.1616,-12340.728000000001,-5715.516667,-5026.26,0.15,-1.1
29/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.06,-5.9,-2.54,-7.48,-4.35,25.0,20.95,25.25,25.8,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.14,-0.99
30/06/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.07,-5.94,-2.57,-7.56,-4.24,25.4,21.75,25.95,26.55,-10192.608,-17843.328,-12990.24,-6016.333333,-5290.8,0.17,-0.74
01/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1,-5.94,-2.64,-7.63,-4.18,26.85,22.0,26.85,27.1,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.16,-0.74
02/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.13,-5.95,-2.67,-7.68,-4.16,27.2,23.2,26.8,27.5,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.18,-0.81
03/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.15,-5.96,-2.69,-7.75,-4.24,27.65,24.35,27.1,28.05,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.17,-1.01
04/07/2015,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,-12.15,-5.98,-2.74,-7.84,-4.28,28.05,25.15,28.3,29.05,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.16,-1.01
05/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.14,-5.97,-2.76,-7.91,-4.3,28.25,24.4,27.9,29.05,-10396.2528,-17671.824,-12952.223999999998,-6617.546774,-5715.812903,0.16,-1.03
06/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.16,-5.97,-2.73,-7.9,-4.31,27.75,23.5,27.0,28.2,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.14,-0.98
07/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.17,-5.97,-2.75,-7.97,-4.32,26.9,23.4,26.7,27.45,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.14,-1.01
08/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.14,-5.97,-2.78,-8.06,-4.32,26.95,21.65,26.2,27.3,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.14,-1.01
09/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.17,-6.01,-2.78,-8.11,-4.33,27.35,22.0,27.1,28.2,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.14,-1.01
10/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.24,-6.02,-2.79,-8.17,-4.34,25.9,21.6,25.55,27.4,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.12,-1.02
11/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.26,-6.02,-2.85,-8.23,-4.37,25.35,21.8,25.65,26.25,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.1,-1.07
12/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.27,-5.99,-2.83,-8.24,-4.39,26.2,22.2,25.95,26.8,-10396.2528,-17671.824,-12952.223999999998,-6617.546774,-5715.812903,0.1,-1.06
13/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.26,-6.0,-2.81,-8.15,-4.4,25.7,20.8,24.55,26.4,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.11,-1.06
14/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-6.01,-2.82,-8.27,-4.41,26.55,22.95,26.9,27.4,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.12,-1.07
15/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-6.02,-2.86,-8.3,-4.42,27.85,25.5,28.1,28.3,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.11,-1.06
16/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-6.03,-2.84,-8.35,-4.43,28.15,24.85,28.2,28.75,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.1,-1.08
17/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-6.05,-2.89,-8.34,-4.44,27.9,24.6,27.95,28.1,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.1,-1.07
18/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-6.05,-2.92,-8.41,-4.45,27.5,24.1,27.35,28.15,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.1,-1.07
19/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-6.01,-2.89,-8.46,-4.46,27.0,24.1,26.85,27.55,-10396.2528,-17671.824,-12952.223999999998,-6617.546774,-5715.812903,0.09,-1.08
20/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-6.0,-2.9,-8.43,-4.47,26.55,23.9,25.85,27.3,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.09
21/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.36,-6.04,-2.92,-8.45,-4.48,27.9,24.85,27.9,28.15,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.09
22/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.38,-6.05,-2.93,-8.53,-4.49,27.75,24.3,28.0,28.1,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.11
23/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.38,-6.07,-2.93,-8.58,-4.49,27.95,23.35,26.8,28.7,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.07
24/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-12.4,-6.07,-2.96,-8.6,-4.5,27.3,23.4,27.05,27.7,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.09
25/07/2015,1.2,13.2,11.4,0.4,0.4,0.6,0.4,1.6,6.0,0.2,-12.41,-6.03,-2.88,-8.68,-4.5,25.55,19.0,24.65,25.25,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.1,-1.1
26/07/2015,5.6,2.0,0.0,1.6,2.4,1.0,3.4,2.4,0.0,3.6,-12.41,-5.98,-2.88,-8.64,-4.51,25.5,20.55,25.9,25.8,-10396.2528,-17671.824,-12952.223999999998,-6617.546774,-5715.812903,0.09,-1.1
27/07/2015,0.2,0.0,0.0,0.0,1.6,0.0,1.4,0.0,0.8,4.8,-12.39,-5.96,-2.89,-8.58,-4.51,26.3,18.8,24.75,26.4,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.08,-1.09
28/07/2015,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.8,-12.4,-5.97,-2.93,-8.58,-4.51,24.3,18.35,23.7,24.75,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.08,-1.11
29/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.99,-2.95,-8.58,-4.51,23.95,18.25,23.5,24.35,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.07
30/07/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.41,-5.98,-2.93,-8.55,-4.52,26.5,19.75,24.6,26.1,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.07
31/07/2015,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-5.98,-2.96,-8.59,-4.53,26.1,21.75,25.65,27.1,-10943.423999999999,-18601.92,-13633.92,-6965.838709999999,-6016.645161,0.09,-1.08
01/08/2015,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.2,7.2,0.0,-12.46,-5.99,-2.97,-8.7,-4.54,25.05,19.5,25.3,26.35,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.1,-1.09
02/08/2015,7.0,2.0,0.0,2.4,2.0,2.2,3.2,6.8,0.0,11.6,-12.48,-5.94,-2.93,-8.67,-4.54,24.7,19.55,24.7,25.0,-9178.1856,-16722.1584,-11614.32,-6033.7564520000005,-5539.020968,0.1,-1.08
03/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-5.95,-2.94,-8.62,-4.55,25.3,21.95,25.85,26.0,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.1,-1.11
04/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.48,-6.0,-3.0,-8.67,-4.56,26.2,23.2,26.05,26.6,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.09,-1.12
05/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.48,-5.98,-3.04,-8.78,-4.58,28.3,24.1,27.6,28.05,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.14
07/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-6.02,-3.09,-8.87,-4.59,28.4,26.65,29.8,29.7,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.05,-1.15
08/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-6.01,-3.11,-8.91,-4.6,30.95,26.95,30.65,30.35,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.06,-1.17
09/08/2015,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-12.51,-5.99,-3.08,-8.91,-4.57,29.15,23.2,29.05,29.15,-9178.1856,-16722.1584,-11614.32,-6033.7564520000005,-5539.020968,0.07,-1.15
10/08/2015,2.2,8.4,22.6,0.2,9.8,0.6,2.0,48.8,12.4,3.2,-12.5,-5.97,-2.96,-8.84,-4.54,22.3,17.15,22.7,22.5,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.1,-1.15
11/08/2015,3.4,4.8,0.2,3.2,2.0,2.4,3.0,12.0,0.2,3.4,-12.49,-5.95,-2.92,-8.74,-4.56,25.35,21.1,26.0,25.25,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.1,-1.16
12/08/2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-5.95,-2.99,-8.76,-4.6,26.95,24.65,28.25,27.85,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.17
13/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-5.99,-3.02,-8.86,-4.62,28.65,25.05,29.1,28.3,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.06,-1.19
14/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.46,-6.0,-3.08,-8.89,-4.61,25.55,21.45,25.9,25.85,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.06,-1.18
15/08/2015,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.99,-3.01,-8.86,-4.56,23.35,18.15,23.85,24.55,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.19
16/08/2015,4.6,14.2,4.0,5.6,18.2,17.4,5.8,2.4,2.6,8.4,-12.43,-5.96,-2.91,-8.74,-4.57,22.45,13.9,22.0,21.95,-9178.1856,-16722.1584,-11614.32,-6033.7564520000005,-5539.020968,0.08,-1.15
17/08/2015,0.2,0.0,1.2,0.2,0.0,0.2,0.2,0.2,0.0,0.4,-12.43,-5.95,-2.93,-8.69,-4.54,21.75,16.35,21.15,21.85,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.18
18/08/2015,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,-12.45,-5.95,-2.96,-8.66,-4.54,22.15,17.5,22.15,22.75,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.19
21/08/2015,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.48,-6.0,-2.99,-8.66,-4.58,22.85,17.95,23.3,23.5,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.06,-1.17
22/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.46,-5.99,-2.98,-8.61,-4.59,22.6,18.05,22.65,22.5,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.05,-1.19
23/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.98,-2.97,-8.61,-4.59,22.35,18.2,22.45,22.65,-9178.1856,-16722.1584,-11614.32,-6033.7564520000005,-5539.020968,0.06,-1.19
24/08/2015,18.8,59.6,108.0,57.4,22.4,25.6,20.8,4.6,19.2,13.6,-12.41,-5.95,-2.77,-8.49,-4.62,21.95,17.0,22.2,21.85,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.12,-1.16
25/08/2015,21.0,4.2,4.6,13.0,1.4,2.2,2.4,3.4,2.2,7.6,-12.42,-5.93,-2.72,-8.43,-4.59,22.4,16.85,22.35,22.8,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.09,-1.18
26/08/2015,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.42,-5.93,-2.76,-8.45,-4.6,22.6,19.5,22.55,22.5,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.08,-1.18
27/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.93,-2.82,-8.5,-4.63,24.4,21.4,25.05,24.55,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.06,-1.19
28/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-5.96,-2.85,-8.58,-4.63,24.7,21.7,25.15,24.75,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.07,-1.19
29/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.97,-2.89,-8.62,-4.66,25.8,24.6,26.95,26.35,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.09,-1.16
30/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-5.97,-2.91,-8.63,-4.67,25.9,23.05,25.7,25.95,-9178.1856,-16722.1584,-11614.32,-6033.7564520000005,-5539.020968,0.09,-1.16
31/08/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.95,-2.91,-8.64,-4.67,25.15,23.35,25.6,25.25,-9661.248,-17602.272,-12225.6,-6351.322581,-5830.548387,0.08,-1.16
01/09/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.39,-5.96,-2.94,-8.66,-4.67,23.35,20.85,23.8,23.75,-10063.04,-18046.368000000002,-12525.408000000001,-5830.1,-5984.0,0.09,-1.17
