Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
27/08/2006,6.2,2.8,4.2,6.6,4.2,8.2,6.6,2.2,9.4,5.2,16.0,4.2,3.4,6.6,22.4,1.06
28/08/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.0,21.7,1.08
29/08/2006,0.8,0.0,1.2,0.8,0.0,0.4,0.2,2.8,2.0,0.0,0.0,0.0,0.2,2.2,23.8,1.07
30/08/2006,11.6,3.8,5.2,2.8,10.2,3.0,11.4,18.0,5.4,3.2,10.0,8.0,11.6,22.2,20.85,1.11
31/08/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,20.75,1.1
01/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.02
02/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.01
03/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45,1.01
04/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1.01
05/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,1.01
06/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.01
07/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,1.02
08/09/2006,0.0,0.0,2.4,5.4,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.03
09/09/2006,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.2,2.8,24.85,1.0
10/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,1.01
11/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,1.01
12/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.03
13/09/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.9,1.04
14/09/2006,17.0,9.4,7.0,20.8,9.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,21.4,1.06
15/09/2006,23.2,14.2,21.8,37.0,23.4,27.8,29.0,42.4,32.2,37.4,69.8,24.2,23.4,35.2,24.3,1.21
16/09/2006,33.6,26.4,53.8,59.4,26.4,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,20.85,1.14
17/09/2006,11.8,2.6,23.4,8.2,6.4,2.4,63.0,114.4,52.2,75.0,61.4,62.0,47.0,103.6,18.9,2.56
18/09/2006,0.0,0.0,0.6,0.2,0.2,0.0,9.2,21.8,16.8,8.2,6.8,12.8,13.2,25.8,21.7,2.14
19/09/2006,0.0,0.0,0.2,0.4,0.0,0.0,0.2,2.2,0.0,0.0,0.2,0.8,0.0,0.0,21.7,1.72
20/09/2006,0.0,0.0,0.2,0.0,0.0,0.0,8.4,1.6,0.2,0.0,0.2,0.4,0.6,1.4,23.0,1.36
21/09/2006,0.0,0.0,0.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.2,0.0,0.2,0.0,23.5,1.25
22/09/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,22.35,1.18
23/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,21.4,1.1
24/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,1.08
25/09/2006,5.8,3.8,4.6,12.4,2.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55,1.1
26/09/2006,4.4,1.0,4.0,2.6,1.2,3.6,14.8,12.8,1.2,2.2,8.0,3.0,11.0,32.4,20.7,1.22
27/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.2,0.4,1.6,1.2,1.2,2.4,21.75,1.2
28/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.08
29/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,19.75,1.07
30/09/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,20.3,1.06
01/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,1.08
02/10/2006,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.08
03/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,1.09
04/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.07
05/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.0,0.0,19.7,1.04
06/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.8,0.0,0.2,0.0,3.4,0.2,18.7,1.03
07/10/2006,12.0,7.6,8.6,10.6,8.2,8.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,14.25,1.07
08/10/2006,0.0,0.0,0.2,0.0,0.2,0.0,10.4,17.2,11.2,7.6,4.6,6.8,6.8,8.6,18.5,1.1
09/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,18.1,1.06
10/10/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,17.6,1.05
11/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,18.65,1.04
12/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,1.04
13/10/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,18.55,1.05
14/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,1.04
15/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.03
16/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,1.03
17/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,1.03
18/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,1.04
19/10/2006,14.0,8.4,7.0,11.2,9.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,1.06
20/10/2006,11.8,15.8,14.8,15.6,15.0,14.4,18.2,16.4,18.6,25.2,29.4,25.2,22.4,30.8,16.95,1.26
21/10/2006,4.4,3.2,4.0,4.8,4.8,4.2,0.4,0.0,0.0,0.6,7.0,0.0,1.6,8.4,16.3,1.26
22/10/2006,0.0,0.2,0.2,0.0,0.2,0.0,12.6,16.0,23.8,27.8,25.0,39.0,18.8,15.6,19.05,1.67
23/10/2006,0.6,0.0,0.0,1.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.4,1.36
24/10/2006,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.4,21.45,1.34
25/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,19.9,1.31
26/10/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,19.65,1.13
27/10/2006,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,20.75,1.09
28/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,18.35,1.09
29/10/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,18.0,1.08
30/10/2006,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,18.2,1.11
31/10/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,1.29
01/11/2006,2.4,0.6,1.6,2.6,1.8,1.6,0.2,0.2,1.4,4.2,9.4,5.4,0.0,0.0,14.35,1.21
02/11/2006,0.0,0.0,0.2,1.0,0.0,0.2,0.6,0.0,0.0,0.4,1.2,0.4,0.0,5.0,10.2,1.06
03/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,7.35,1.04
04/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.7,1.06
05/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.6,1.07
06/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,1.07
07/11/2006,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,12.75,1.07
08/11/2006,0.0,0.0,0.0,1.4,0.2,1.4,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,14.25,1.06
09/11/2006,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.2,1.06
10/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.6,0.0,0.2,0.2,0.2,14.15,1.04
11/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.03
12/11/2006,1.0,0.0,0.6,0.0,0.6,0.0,0.6,0.8,0.4,0.0,0.0,0.2,0.0,1.2,14.2,1.14
13/11/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.2,13.95,1.14
14/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,1.05
15/11/2006,4.2,2.2,3.2,14.2,2.4,10.0,1.2,2.4,1.6,0.0,0.0,0.0,0.6,2.2,14.25,1.06
16/11/2006,2.6,3.6,1.2,4.4,0.4,5.6,4.4,5.4,2.8,2.4,0.0,0.2,4.8,10.8,14.65,1.08
17/11/2006,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,17.2,1.07
18/11/2006,12.6,6.6,9.0,10.8,9.4,11.6,0.0,0.0,0.0,0.0,0.6,0.8,1.0,0.4,15.45,1.08
19/11/2006,1.0,0.2,1.0,0.2,0.2,0.0,7.8,14.2,16.0,18.2,11.0,8.4,14.0,9.4,12.2,1.18
20/11/2006,32.2,21.2,30.4,32.6,27.2,33.4,11.6,8.8,1.4,0.6,1.0,0.2,2.2,9.6,13.25,1.17
21/11/2006,43.4,21.2,26.2,34.4,32.6,28.4,4.4,5.4,11.2,1.8,0.6,1.4,5.4,4.4,11.9,1.29
22/11/2006,19.0,15.4,21.0,17.6,13.6,17.8,28.2,36.4,27.4,18.2,16.4,19.6,26.0,41.4,10.35,2.14
23/11/2006,0.2,0.0,0.0,0.0,0.2,0.2,0.8,2.2,0.6,2.6,2.4,3.2,3.6,4.8,10.2,2.09
24/11/2006,1.0,0.2,1.2,1.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,1.79
25/11/2006,0.0,0.2,0.0,0.4,0.2,0.4,0.8,0.0,0.0,0.0,0.0,0.2,0.2,3.0,16.85,1.36
26/11/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.4,15.85,1.19
27/11/2006,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.2,0.4,0.4,0.2,0.2,0.0,12.55,1.32
28/11/2006,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,11.8,1.25
29/11/2006,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.6,0.2,0.2,0.4,0.2,0.2,0.4,10.5,1.16
30/11/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.2,0.0,0.2,0.2,0.2,0.0,10.6,1.13
01/12/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,11.25,1.16
02/12/2006,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,8.4,1.22
03/12/2006,0.2,0.0,0.2,2.0,0.0,2.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,11.75,1.13
04/12/2006,16.2,7.0,12.8,16.8,8.8,13.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,13.35,1.14
05/12/2006,0.4,0.0,0.0,0.6,0.0,0.6,3.0,6.6,1.0,0.6,0.0,0.4,1.6,6.4,16.6,1.14
06/12/2006,5.4,2.2,1.4,7.6,2.0,17.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,15.3,1.21
07/12/2006,5.8,6.0,7.0,10.6,7.6,12.8,5.2,1.8,0.4,0.2,0.4,1.0,1.0,4.8,16.15,1.23
08/12/2006,0.2,0.0,2.0,0.4,2.8,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,14.15,1.27
09/12/2006,54.6,38.2,41.6,70.6,50.4,83.6,28.6,51.8,44.6,41.0,30.6,31.4,36.6,39.4,12.5,2.33
10/12/2006,0.6,0.2,0.2,0.2,1.2,0.0,13.4,31.4,11.6,2.8,4.2,4.2,4.4,17.4,11.2,2.41
11/12/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.4,0.2,0.0,0.0,8.8,1.95
12/12/2006,0.2,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,7.45,1.72
13/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,9.15,1.51
14/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.75,1.34
15/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,9.35,1.4
16/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,1.39
17/12/2006,0.0,0.0,0.0,2.0,0.2,2.6,3.6,2.2,2.2,3.6,5.4,4.8,4.2,4.6,11.35,1.33
18/12/2006,0.4,0.0,0.4,0.4,2.2,0.0,1.0,1.4,2.2,2.4,4.2,0.6,3.8,2.4,12.1,1.29
19/12/2006,0.2,0.0,0.6,1.0,0.0,1.8,0.8,0.2,0.4,1.4,8.2,0.2,0.0,6.2,9.25,1.31
20/12/2006,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.65,1.22
21/12/2006,0.4,0.2,3.0,3.2,1.2,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.85,1.25
22/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,3.2,0.0,8.95,1.27
23/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,7.05,1.26
24/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,7.75,1.15
25/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8.4,12.65,1.13
26/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,18.0,8.75,1.12
27/12/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,1.19
28/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,4.55,1.17
29/12/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,8.55,1.24
30/12/2006,5.0,2.2,2.6,3.4,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,1.25
31/12/2006,5.6,2.2,1.6,2.4,2.0,1.8,0.8,5.2,0.8,0.0,0.0,0.0,0.0,3.0,13.05,1.15
01/01/2007,16.6,5.0,8.4,25.6,8.2,18.6,4.4,9.8,1.6,0.6,0.0,0.6,0.4,7.8,13.65,1.16
02/01/2007,5.0,2.6,2.6,5.0,1.0,5.0,18.4,18.6,0.0,0.0,0.0,0.0,4.0,13.2,10.65,1.31
03/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.8,10.2,7.75,1.33
04/01/2007,0.4,0.0,0.0,0.8,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.2,1.53
05/01/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.4,10.05,1.5
06/01/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,1.33
07/01/2007,2.6,1.0,1.6,2.6,1.0,1.8,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,9.4,1.16
08/01/2007,28.0,8.6,9.0,10.8,16.2,11.0,5.0,4.4,2.8,0.8,0.0,0.6,1.8,8.2,12.05,1.21
09/01/2007,1.8,0.0,0.6,0.4,0.8,0.2,10.0,12.4,7.8,3.0,4.2,6.0,2.8,10.0,12.25,1.37
10/01/2007,0.2,0.0,0.2,0.6,0.0,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.2,0.2,9.95,1.34
11/01/2007,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.6,0.2,0.2,0.0,0.2,0.0,12.7,1.33
12/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.2,0.0,1.8,0.0,0.2,13.85,1.47
13/01/2007,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.0,0.0,9.7,1.35
14/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,9.8,1.19
15/01/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.55,1.16
16/01/2007,0.0,0.0,0.0,1.6,0.0,1.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,8.6,1.26
18/01/2007,2.0,0.2,0.8,2.6,0.2,1.4,0.8,1.8,1.8,0.4,0.2,0.0,0.6,1.0,12.95,1.24
19/01/2007,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2,14.3,1.25
20/01/2007,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.6,12.5,1.26
21/01/2007,0.2,0.0,0.2,0.4,0.2,0.0,0.4,1.2,0.2,0.0,0.0,0.0,0.0,0.4,15.8,1.14
22/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.5,1.13
23/01/2007,16.6,15.2,10.2,15.6,9.6,17.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,13.1,1.32
24/01/2007,17.0,17.6,11.0,27.4,13.2,25.2,21.0,24.4,16.6,7.8,10.4,5.8,11.4,4.6,6.9,1.51
25/01/2007,8.0,9.6,7.0,12.0,5.8,12.4,7.2,0.0,6.4,6.0,7.8,9.0,6.4,0.0,6.25,1.56
26/01/2007,0.2,0.2,0.2,0.0,0.0,0.0,2.0,4.0,2.4,0.4,0.0,0.8,1.4,0.4,4.8,1.54
27/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,0.0,3.4,0.4,0.0,0.6,5.15,1.45
28/01/2007,0.2,0.0,0.2,0.0,0.2,0.2,0.2,7.4,0.0,0.2,0.2,0.2,0.0,13.4,6.35,1.3
29/01/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.4,0.0,0.2,0.0,0.2,10.0,8.6,1.34
30/01/2007,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.4,8.1,1.38
31/01/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.2,0.4,0.4,0.2,0.0,0.2,7.8,1.38
01/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,10.9,1.35
02/02/2007,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.15,1.35
03/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.95,1.25
04/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.95,1.15
05/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.25
06/02/2007,8.6,6.0,2.6,11.6,3.0,16.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.2,1.37
07/02/2007,28.6,12.0,14.2,26.0,18.2,26.2,6.0,11.4,4.6,1.8,1.8,0.6,1.0,6.4,10.55,1.44
08/02/2007,19.0,10.6,9.0,17.0,15.4,14.2,10.6,26.6,13.4,9.2,9.0,10.6,10.2,11.2,12.1,1.81
09/02/2007,15.4,9.2,8.8,9.4,9.6,9.6,25.8,24.4,21.4,25.6,18.0,16.4,29.8,30.2,12.0,2.57
10/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,2.6,0.0,0.2,3.4,11.05,2.38
11/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,4.2,10.35,1.97
12/02/2007,38.6,33.6,29.0,44.4,25.4,51.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,12.55,1.86
13/02/2007,0.6,0.4,0.6,0.4,0.8,0.2,35.2,45.4,17.0,11.6,16.6,15.8,25.6,0.0,12.7,3.07
14/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,11.9,2.52
15/02/2007,15.6,10.6,7.2,9.6,5.4,5.2,5.2,0.8,1.8,5.0,8.8,4.8,2.0,5.0,11.05,2.17
16/02/2007,0.2,0.2,0.0,0.0,0.2,0.0,0.8,1.8,0.4,0.4,2.4,1.6,0.6,2.0,11.3,1.89
17/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,1.66
18/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.6
19/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,10.5,1.55
20/02/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.35,1.5
21/02/2007,2.2,1.2,4.6,1.8,4.8,1.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.15,1.5
22/02/2007,0.2,0.4,0.2,0.2,0.0,0.0,1.6,3.2,4.2,6.8,5.4,6.6,1.8,1.8,11.6,1.69
23/02/2007,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.4,0.2,0.0,0.6,11.2,1.4
24/02/2007,9.8,4.6,4.0,1.2,4.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.45
25/02/2007,41.8,25.4,22.6,36.6,23.2,38.0,1.2,4.0,1.4,0.2,0.8,0.4,1.4,0.0,12.6,1.44
26/02/2007,0.0,0.2,0.0,0.4,0.2,0.0,19.6,38.4,16.4,6.4,9.2,11.8,12.2,0.4,12.35,2.33
27/02/2007,0.0,0.0,0.2,0.0,0.2,0.0,1.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,11.1,1.86
28/02/2007,1.2,0.0,0.8,4.2,0.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.51
01/03/2007,0.0,0.0,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,14.75,1.8
02/03/2007,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,1.78
03/03/2007,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,1.55
04/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1.32
05/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,1.4
07/03/2007,13.2,8.8,1.8,11.4,6.4,4.6,9.0,9.2,6.4,5.6,0.8,7.4,5.8,0.0,11.95,1.51
09/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.65,1.43
11/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.65,1.34
12/03/2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,1.36
